Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",Unnamed: 13,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
305972312,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972313,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972314,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972315,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972316,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972317,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972318,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972319,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972320,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972321,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972322,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972323,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972324,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972325,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972326,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972327,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972328,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972329,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972330,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972331,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972332,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972333,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972334,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.18,0.01,4.00%,0.007,0.007,,7/4/2024,
305972335,Lazada SG,Approved,1.06E+14,21/09/2023 15:42,19/09/2023 11:33,SGD,b107f6de-a08d-4d46-adef-e13360d18469,0.16,0.01,4.00%,0.007,0.006,,7/4/2024,
305972509,Lazada SG,Approved,1.06E+14,21/09/2023 13:26,19/09/2023 17:27,SGD,6a190c48-66a5-4645-961c-e683a385ddf0,13.07,0.35,2.00%,0.261,0.243,,7/4/2024,
305972513,Lazada SG,Approved,1.06E+14,21/09/2023 13:22,19/09/2023 17:27,SGD,6a190c48-66a5-4645-961c-e683a385ddf0,13.07,0.35,2.00%,0.261,0.243,,7/4/2024,
305972569,Lazada SG,Approved,1.06E+14,21/09/2023 12:23,15/09/2023 19:50,SGD,38c65407-6120-45d7-b357-77f6d317cb60,7.15,0.49,4.00%,0.286,0.266,,7/4/2024,
305972570,Lazada SG,Approved,1.06E+14,21/09/2023 12:23,15/09/2023 19:50,SGD,38c65407-6120-45d7-b357-77f6d317cb60,4.65,0.1,2.00%,0.093,0.087,,7/4/2024,
305972571,Lazada SG,Approved,1.06E+14,21/09/2023 12:23,15/09/2023 19:50,SGD,38c65407-6120-45d7-b357-77f6d317cb60,3.64,0.22,4.00%,0.146,0.136,,7/4/2024,
305972572,Lazada SG,Approved,1.06E+14,21/09/2023 12:23,15/09/2023 19:50,SGD,38c65407-6120-45d7-b357-77f6d317cb60,5.95,0.41,4.00%,0.238,0.221,,7/4/2024,
305972573,Lazada SG,Approved,1.06E+14,21/09/2023 12:23,15/09/2023 19:50,SGD,38c65407-6120-45d7-b357-77f6d317cb60,6.3,0.44,4.00%,0.252,0.235,,7/4/2024,
305972574,Lazada SG,Approved,1.06E+14,21/09/2023 12:23,15/09/2023 19:50,SGD,38c65407-6120-45d7-b357-77f6d317cb60,6.99,0.33,4.00%,0.279,0.26,,7/4/2024,
fb07d751a7074f79bbcd90218c4c868b-1,Shopee SG,Approved,230921V31G15FQ_4251967511_1,21/09/2023 11:15,20/09/2023 09:21,SGD,9e3563b6-6eb8-460b-952c-bca639474447,8.87,0.19,1.60%,0.142,0.132,,7/2/2024,
305745390,Lazada SG,Approved,1.06E+14,20/09/2023 22:38,15/09/2023 19:55,SGD,c742e24d-20d1-404f-9b9a-cbf071aaf640,4.81,0.27,4.00%,0.192,0.179,,7/4/2024,
d99c18b2cd1d4398ab6fdd679b1d949f-1,Shopee SG,Approved,230920SFQWFMMB_9248110959_1,20/09/2023 10:25,20/09/2023 10:20,SGD,c0eb509f-5015-4537-9daa-c75c09bd6760,5.26,0.11,1.60%,0.084,0.078,,7/2/2024,
087d989a70424085828edeb0b2168cff-1,Shopee SG,Approved,230920SFQWFMMC_17489850947_1,20/09/2023 10:25,20/09/2023 10:20,SGD,c0eb509f-5015-4537-9daa-c75c09bd6760,2.14,0.04,1.60%,0.034,0.032,,7/2/2024,
0d40281c85684ef9af967b2f34de592d-1,Shopee SG,Approved,230920SFQWFMMA_5835825730_1,20/09/2023 10:25,20/09/2023 10:20,SGD,c0eb509f-5015-4537-9daa-c75c09bd6760,3.05,0.04,0.90%,0.027,0.026,,7/2/2024,
c1501c1fe94b48bba6fdcc949566ec41-1,Shopee SG,Approved,230920SFQWFMMC_19362834800_2,20/09/2023 10:25,20/09/2023 10:20,SGD,c0eb509f-5015-4537-9daa-c75c09bd6760,1.34,0.03,1.60%,0.021,0.02,,7/2/2024,
b1a33a244ec142469c7fcd6e2122d35a-1,Shopee SG,Approved,230920SFAM34D9_20037579858_1,20/09/2023 10:17,20/09/2023 10:13,SGD,c0eb509f-5015-4537-9daa-c75c09bd6760,52.32,1.1,1.60%,0.837,0.779,,7/2/2024,
dcc99a8871c845a89c3c3c416e14c770-1,Shopee SG,Approved,230920SE6FAE7S_20540508551_1,20/09/2023 09:57,20/09/2023 09:54,SGD,707efabe-dd00-484e-8937-23fa32ed8ceb,30.26,0.42,0.90%,0.272,0.253,,7/2/2024,
305747407,Lazada SG,Approved,1.07E+14,20/09/2023 07:18,19/09/2023 17:11,SGD,987f1f70-ef85-4355-a9a9-1fcbbaac8178,156,3.27,2.00%,3.12,2.902,,7/4/2024,
305747449,Lazada SG,Approved,1.06E+14,20/09/2023 04:12,17/09/2023 03:49,SGD,efbf6a0c-9a1b-41cc-b508-1a25127a3b4e,55,1.54,2.00%,1.1,1.023,,7/4/2024,
305747509,Lazada SG,Approved,1.06E+14,20/09/2023 00:51,19/09/2023 17:27,SGD,6a190c48-66a5-4645-961c-e683a385ddf0,3.3,0.1,2.00%,0.066,0.061,,7/4/2024,
305747510,Lazada SG,Approved,1.06E+14,20/09/2023 00:51,19/09/2023 17:27,SGD,6a190c48-66a5-4645-961c-e683a385ddf0,3.3,0.1,2.00%,0.066,0.061,,7/4/2024,
305747511,Lazada SG,Approved,1.06E+14,20/09/2023 00:51,19/09/2023 17:27,SGD,6a190c48-66a5-4645-961c-e683a385ddf0,2.22,0.05,2.00%,0.044,0.041,,7/4/2024,
305747514,Lazada SG,Approved,1.06E+14,20/09/2023 00:39,19/09/2023 16:05,SGD,2ef0baf1-83b7-427d-82d1-372c5a9b0735,22.35,1.25,4.00%,0.894,0.831,,7/4/2024,
305770615,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,8.19,0.5,4.00%,0.328,0.305,,7/4/2024,
305747577,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,11.78,0.57,4.00%,0.471,0.438,,7/4/2024,
305747578,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,11.78,0.57,4.00%,0.471,0.438,,7/4/2024,
305747579,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,4.88,0.27,4.00%,0.195,0.181,,7/4/2024,
305747580,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,8.19,0.5,4.00%,0.328,0.305,,7/4/2024,
305747581,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,8.19,0.5,4.00%,0.328,0.305,,7/4/2024,
305747582,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,8.19,0.5,4.00%,0.328,0.305,,7/4/2024,
305747583,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,7.89,0.38,4.00%,0.316,0.293,,7/4/2024,
305747584,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,2.78,0.08,2.00%,0.056,0.052,,7/4/2024,
305747585,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,15.9,0.89,4.00%,0.636,0.591,,7/4/2024,
305747586,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,2.78,0.08,2.00%,0.056,0.052,,7/4/2024,
305747587,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,2.28,0.14,4.00%,0.091,0.085,,7/4/2024,
305747588,Lazada SG,Approved,1.07E+14,20/09/2023 00:14,13/09/2023 09:38,SGD,9960457a-8455-4d35-905a-56ca15a601fe,2.28,0.14,4.00%,0.091,0.085,,7/4/2024,
305399151,Lazada SG,Approved,1.06E+14,19/09/2023 23:21,14/09/2023 07:21,SGD,28b262e3-92a7-40e2-8944-4f88b859cdb4,12,0.34,2.00%,0.24,0.223,,7/4/2024,
bce5d39aef1b46ef8728486e6aae854a-1,Shopee SG,Approved,230919R70MAV23_2051901163_9,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1,0.02,1.60%,0.016,0.015,,7/2/2024,
5ed1b7ef6d7142c9924e3d6914307ebb-1,Shopee SG,Approved,230919R70MAV23_2051901163_3,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,0.97,0.02,1.60%,0.016,0.014,,7/2/2024,
a32e66b7bf0d491e906980a50a7e13d2-1,Shopee SG,Approved,230919R70MAV23_7808943386_12,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,10.94,0.15,0.90%,0.098,0.092,,7/2/2024,
e32bebac4a4c4bcbb1dd5d63326eb015-1,Shopee SG,Approved,230919R70MAV23_4741391281_10,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.86,0.04,0.90%,0.026,0.024,,7/2/2024,
6142aaf3689b4b85b08d313439972c3a-1,Shopee SG,Approved,230919R70MAV23_5244164527_11,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,0.83,0.01,0.90%,0.007,0.007,,7/2/2024,
a1d766e26a4441f3a10e38d8f39f3e68-1,Shopee SG,Approved,230919R70MAV23_3243444655_4,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.69,0.04,0.90%,0.024,0.023,,7/2/2024,
d47948a44b0544b492c0f5b62fe19686-1,Shopee SG,Approved,230919R70MAV23_20472625843_2,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.14,0.03,0.90%,0.019,0.018,,7/2/2024,
ba28e17b71b34b92a84ba757a72af488-1,Shopee SG,Approved,230919R70MAV23_19166980121_1,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.23,0.03,0.90%,0.02,0.019,,7/2/2024,
21366f6b35934e009f5adee7e646d235-1,Shopee SG,Approved,230919R70MAV23_2051901163_11,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1,0.02,1.60%,0.016,0.015,,7/2/2024,
e686322a7ac84a329e1a8b0647df252f-1,Shopee SG,Approved,230919R70MAV24_2882816853_1,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,9.22,0.19,1.60%,0.148,0.137,,7/2/2024,
8b965a2c80ac4a309de1da5e48e05507-1,Shopee SG,Approved,230919R70MAV23_7808943386_5,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1.14,0.02,1.60%,0.018,0.017,,7/2/2024,
8157b77124084dc58217bbc877740db5-1,Shopee SG,Approved,230919R70MAV25_21089778341_3,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1.62,0.03,1.60%,0.026,0.024,,7/2/2024,
5b6fb6cac43d41c2928964196b455a09-1,Shopee SG,Approved,230919R70MAV25_21089778341_2,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1.62,0.03,1.60%,0.026,0.024,,7/2/2024,
d486772e6c12493fb24793c452b1e229-1,Shopee SG,Approved,230919R70MAV23_2051901163_12,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,0.97,0.02,1.60%,0.016,0.014,,7/2/2024,
c4f9dfcf9cd6406091a1a58674b44ae1-1,Shopee SG,Approved,230919R70MAV25_21089778341_1,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1.66,0.03,1.60%,0.027,0.025,,7/2/2024,
1f494cae83ae4379963b8a0a1aefdea3-1,Shopee SG,Approved,230919R70MAV23_7808943386_4,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,10.94,0.15,0.90%,0.098,0.092,,7/2/2024,
8bee93676ef44047adc218a94c0b4681-1,Shopee SG,Approved,230919R70MAV23_4741391281_2,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.86,0.04,0.90%,0.026,0.024,,7/2/2024,
a2df26a468974600aa78631c2fd14b87-1,Shopee SG,Approved,230919R70MAV23_5244164527_3,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,0.83,0.01,0.90%,0.007,0.007,,7/2/2024,
7098c7cd84654fd7a602c02aa21e9991-1,Shopee SG,Approved,230919R70MAV23_15119910943_7,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,6.36,0.09,0.90%,0.057,0.053,,7/2/2024,
a442fb5a08694e65b6c33852d6bfacaa-1,Shopee SG,Approved,230919R70MAV23_15119910943_6,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.85,0.04,0.90%,0.026,0.024,,7/2/2024,
ac4daac07fde4519af9aaa71db878b7c-1,Shopee SG,Approved,230919R70MAV23_3243444655_1,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.69,0.04,0.90%,0.024,0.023,,7/2/2024,
d84a7b90f14a49f88d6d270664a6df48-1,Shopee SG,Approved,230919R70MAV23_19166980121_8,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,1.45,0.02,0.90%,0.013,0.012,,7/2/2024,
169f2233ec774338a1f02d7203bc8b45-1,Shopee SG,Approved,230919R70MAV23_20472625843_10,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.14,0.03,0.90%,0.019,0.018,,7/2/2024,
09b080f5af1c41679725b7e344ec93b7-1,Shopee SG,Approved,230919R70MAV23_19166980121_9,19/09/2023 22:16,13/09/2023 23:06,SGD,c13e2723-2a33-4a04-92a1-172e7e7d7e40,2.23,0.03,0.90%,0.02,0.019,,7/2/2024,
305399301,Lazada SG,Approved,1.06E+14,19/09/2023 22:15,19/09/2023 22:13,SGD,4a94686b-c697-41f1-860a-ab925ae0568b,4.06,0.11,2.00%,0.081,0.076,,7/4/2024,
305399314,Lazada SG,Approved,1.07E+14,19/09/2023 22:13,19/09/2023 22:10,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,16.99,0.83,4.00%,0.68,0.632,,7/4/2024,
01b3320a680f4c7dab1c431e5a4f79ce-1,Shopee SG,Approved,230919QHE7FWDB_19178065736_1,19/09/2023 15:50,18/09/2023 15:45,SGD,b3d3416a-238c-4021-9b1b-71b986fbbad9,4.47,0.06,0.90%,0.04,0.037,,7/2/2024,
4a86639408bc4bf98f889f69d9341744-1,Shopee SG,Approved,230919QHE7FWDB_19178065736_4,19/09/2023 15:50,18/09/2023 15:45,SGD,b3d3416a-238c-4021-9b1b-71b986fbbad9,2.2,0.03,0.90%,0.02,0.018,,7/2/2024,
c7067d0978c7492189d6835e770b8ec5-1,Shopee SG,Approved,230919QHE7FWDB_19178065736_2,19/09/2023 15:50,18/09/2023 15:45,SGD,b3d3416a-238c-4021-9b1b-71b986fbbad9,8.69,0.12,0.90%,0.078,0.073,,7/2/2024,
a5f081e0c41540b6b70bb004b1c99d8a-1,Shopee SG,Approved,230919QHE7FWDC_20158712960_1,19/09/2023 15:50,18/09/2023 15:45,SGD,b3d3416a-238c-4021-9b1b-71b986fbbad9,23.68,0.33,0.90%,0.213,0.198,,7/2/2024,
89d8e8ee473a4b3e8e443994760f1099-1,Shopee SG,Approved,230919QHE7FWDB_19178065736_3,19/09/2023 15:50,18/09/2023 15:45,SGD,b3d3416a-238c-4021-9b1b-71b986fbbad9,4.34,0.06,0.90%,0.039,0.036,,7/2/2024,
8939d55895dc4fe4a74b773f52f26ba1-1,Shopee SG,Approved,230919QHE7FWDB_19178065736_5,19/09/2023 15:50,18/09/2023 15:45,SGD,b3d3416a-238c-4021-9b1b-71b986fbbad9,6.51,0.09,0.90%,0.059,0.054,,7/2/2024,
305400512,Lazada SG,Approved,1.06E+14,19/09/2023 11:35,19/09/2023 11:28,SGD,b107f6de-a08d-4d46-adef-e13360d18469,14.55,0.82,4.00%,0.582,0.541,,7/4/2024,
305400513,Lazada SG,Approved,1.06E+14,19/09/2023 11:35,19/09/2023 11:28,SGD,b107f6de-a08d-4d46-adef-e13360d18469,14.55,0.82,4.00%,0.582,0.541,,7/4/2024,
305400514,Lazada SG,Approved,1.06E+14,19/09/2023 11:35,19/09/2023 11:28,SGD,b107f6de-a08d-4d46-adef-e13360d18469,13.57,0.76,4.00%,0.543,0.505,,7/4/2024,
9fac2427005d4e70b62b471b951bbb50-1,Shopee SG,Approved,230919PX61ACXV_18390675613_1,19/09/2023 10:05,13/09/2023 21:34,SGD,9cb20656-8470-42a1-88e0-65cdd12fde8f,18.3,0.38,1.60%,0.293,0.272,,7/2/2024,
ff5fec80515d4d48ab9da69786fa2372-1,Shopee SG,Approved,230919PWAXERWP_20826366193_1,19/09/2023 09:50,19/09/2023 09:49,SGD,c33a1c4e-6f0d-41dc-975d-adb0d991bd1c,3.52,0.05,0.90%,0.032,0.029,,7/2/2024,
9cb39a960fcf4673be3f061f902505d7-1,Shopee SG,Approved,230919PV9GET61_18732273813_2,19/09/2023 09:31,18/09/2023 10:42,SGD,9645619f-38f2-44af-bc8d-02f1718d30db,21.58,0.3,0.90%,0.194,0.181,,7/2/2024,
408a13924965498084fcecbdc44392ac-1,Shopee SG,Approved,230919PV9GET61_3266069118_1,19/09/2023 09:31,18/09/2023 10:42,SGD,9645619f-38f2-44af-bc8d-02f1718d30db,23.26,0.33,0.90%,0.209,0.195,,7/2/2024,
305400792,Lazada SG,Approved,1.07E+14,19/09/2023 09:00,16/09/2023 19:53,SGD,03dc71e1-f24d-447b-8c94-09c4149e08f1,13.26,0.37,2.00%,0.265,0.247,,7/4/2024,
305400793,Lazada SG,Approved,1.07E+14,19/09/2023 09:00,16/09/2023 19:53,SGD,03dc71e1-f24d-447b-8c94-09c4149e08f1,2.18,0.11,4.00%,0.087,0.081,,7/4/2024,
3d49feba3b2c4ed59e6c80b6705b2278-1,Shopee SG,Approved,230918NMG8KSYG_8586637244_4,18/09/2023 21:39,18/09/2023 21:38,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,10.7,0.15,0.90%,0.096,0.09,,7/2/2024,
ea11e0e224144fb8b5fd8b745187bdab-1,Shopee SG,Approved,230918NMG8KSYG_3596672920_1,18/09/2023 21:39,18/09/2023 21:38,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,8.55,0.12,0.90%,0.077,0.072,,7/2/2024,
59cb0ecaf72645159dcb712231118cd5-1,Shopee SG,Approved,230918NMG8KSYG_8586637244_1,18/09/2023 21:39,18/09/2023 21:38,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,10.7,0.15,0.90%,0.096,0.09,,7/2/2024,
7d5048d471a5486bb0fd5a7f8445dd4c-1,Shopee SG,Approved,230918NMG8KSYG_3596672920_2,18/09/2023 21:39,18/09/2023 21:38,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,8.55,0.12,0.90%,0.077,0.072,,7/2/2024,
38cf507802e747b794552cc23da875a0-1,Shopee SG,Approved,230918NMG8KSYG_3596672920_4,18/09/2023 21:39,18/09/2023 21:38,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,8.54,0.12,0.90%,0.077,0.071,,7/2/2024,
3fb12d366a624cc991688233700150d0-1,Shopee SG,Approved,230918NMG8KSYG_3596672920_3,18/09/2023 21:39,18/09/2023 21:38,SGD,948cbe0d-dd2c-40a9-8f2e-d9a855392e51,8.54,0.12,0.90%,0.077,0.071,,7/2/2024,
884c405c1dd947a299ee8d7cdb0eb756-1,Shopee SG,Approved,230918NFHFFDQX_23172310132_2,18/09/2023 20:10,16/09/2023 15:41,SGD,b73b30a3-c2d0-493a-83af-e8470b5b2f79,2.28,0.05,1.60%,0.036,0.034,,7/2/2024,
5c6163517c804fc4b95f05c710bacafa-1,Shopee SG,Approved,230918NFHFFDQW_17873181196_1,18/09/2023 20:10,16/09/2023 15:41,SGD,b73b30a3-c2d0-493a-83af-e8470b5b2f79,5.92,0.12,1.60%,0.095,0.088,,7/2/2024,
ba6c80bf2d744c5e83d8b3b3c48819ef-1,Shopee SG,Approved,230918NFHFFDQY_22339924921_1,18/09/2023 20:10,16/09/2023 15:41,SGD,b73b30a3-c2d0-493a-83af-e8470b5b2f79,15.72,0.22,0.90%,0.141,0.132,,7/2/2024,
fd4c64ff132f43c99c43c99e550aec0b-1,Shopee SG,Approved,230918NFHFFDQX_21483620755_1,18/09/2023 20:10,16/09/2023 15:41,SGD,b73b30a3-c2d0-493a-83af-e8470b5b2f79,1.89,0.03,0.90%,0.017,0.016,,7/2/2024,
443ccf2d535a49e1951a18d7e09a8b9a-1,Shopee SG,Approved,230918N95R3XT9_3903986545_1,18/09/2023 18:16,18/09/2023 18:15,SGD,b3f7f153-09f7-4bfa-a361-083bb3bf1de6,25.6,0.54,1.60%,0.41,0.381,,7/2/2024,
4506bbcaef6e4403a935907676703e68-1,Shopee SG,Approved,230918N95R3XTA_9603673388_2,18/09/2023 18:16,18/09/2023 18:15,SGD,b3f7f153-09f7-4bfa-a361-083bb3bf1de6,6.93,0.15,1.60%,0.111,0.103,,7/2/2024,
62577914bd3a4f5a9c742a8e97462ccd-1,Shopee SG,Approved,230918N95R3XTA_9603673388_1,18/09/2023 18:16,18/09/2023 18:15,SGD,b3f7f153-09f7-4bfa-a361-083bb3bf1de6,8.19,0.17,1.60%,0.131,0.122,,7/2/2024,
4ff9cb203d504e6e9cb1903c23c1c53d-1,Shopee SG,Approved,230918N95R3XTB_16887541974_1,18/09/2023 18:16,18/09/2023 18:15,SGD,b3f7f153-09f7-4bfa-a361-083bb3bf1de6,157.4,2.2,0.90%,1.417,1.317,,7/2/2024,
305211105,Lazada SG,Approved,1.06E+14,18/09/2023 17:10,18/09/2023 17:06,SGD,06e5ecb8-48bb-475d-8fe4-b2e0b01c8aba,3.91,0.2,4.00%,0.156,0.145,,7/4/2024,
305211106,Lazada SG,Approved,1.06E+14,18/09/2023 17:10,18/09/2023 17:06,SGD,06e5ecb8-48bb-475d-8fe4-b2e0b01c8aba,3.91,0.2,4.00%,0.156,0.145,,7/4/2024,
